Team_Id,TimeStamp,PacketCount,Altitude,Pressure,Temperature,Voltage,GpsTime,GpsLatitude,GpsLongitude,GpsAltitude,GpsSats,a_x,a_y,a_z,gyro_x,gyro_y,gyro_z,FSW_State,AngleX,AngleY,AngleZ
2022ASI-002,2023-09-28 10:00:00,1,-6.087007073537519,1012.9944299786988,21.017845254333963,3.034553551572621,10:00:00,20.540109941496432,83.44219439094852,,3,0.29268293210798585,0.057731483719831556,0.03859938812784813,0.04262121137722741,-0.040190460319171645,0.043032240460409876,Ascent,-32.22914338849486,-27.25993176506175,-29.34068180818463
2022ASI-002,2023-09-28 10:00:01,2,-1.7398622963537527,988.2203027325086,19.432626180958337,3.099914612434456,10:00:01,19.432792695810694,77.89094467435041,41.46410509822033,3,0.07285213515524991,-0.24719482235001738,0.28443929848356425,-0.01654378595986896,0.03246507260119473,-0.010018497825898268,Ascent,-29.315359318632535,-31.41103940193303,-23.306648478717705
2022ASI-002,2023-09-28 10:00:02,3,145.93552959380412,1005.5414691821062,26.865387067459878,2.988460321637104,,18.776430318608373,77.15969711271049,85.71758328225147,5,0.11788470483824326,-0.2716359916270572,-0.23396761340747513,0.04653409422983168,0.03761203317597751,0.0006614880221383138,Ascent,-29.57539838802376,-20.088980110644396,-24.67276904637524
2022ASI-002,2023-09-28 10:00:03,4,-3.943874204083606,1025.0335827915494,20.359639493879218,2.8740348747202655,10:00:03,19.56408428620729,74.76373593780217,10.574628539087534,3,0.04382564989817955,0.05266497419746957,-0.24878400456244254,0.04267611326454257,-0.005295469104705519,0.03967603823616256,Landing,-28.295521890571248,-27.46589697678632,-36.00407534784076
2022ASI-002,2023-09-28 10:00:04,5,72.72375007750837,1002.7014347109953,24.565778034121635,3.083277519146143,,20.043603070243904,71.7229601480175,80.33555594062575,5,0.16398864852041067,0.2978116524040741,-0.27395212797342944,0.011379960611765216,-0.036272876526691915,0.01003706922040909,Landing,-24.815755823306255,-30.533067605649137,-31.707043101830024
2022ASI-002,2023-09-28 10:00:05,6,65.81809263140403,996.2105577632096,18.913993382411302,3.0387493421932894,10:00:05,21.56557741595255,76.23682712974991,110.15241649829754,6,0.06431951168113376,-0.07075939592837227,-0.14153661758319816,-0.026874161463857717,0.023179576068887556,0.003316591842897322,Landing,-27.18064272695139,-21.539781608918545,-24.374205570829055
2022ASI-002,2023-09-28 10:00:06,7,163.08012507970227,1007.8650323891933,23.272552506297927,2.9376000854023245,10:00:06,20.381244037844436,81.02134751450558,,7,0.03226594830994023,-0.29901311979700856,-0.1542025965973566,-0.03165581032249074,0.04970105326757296,-0.018132293767078138,Descent,-27.95703279170207,-28.121605638606976,-24.15739445187587
2022ASI-002,2023-09-28 10:00:07,8,141.60512959570815,996.7489317890665,22.33541418918182,2.9559456384711154,,22.190674150550308,80.52860477705386,145.30249637024806,5,-0.12293934662572095,-0.22214136448251182,0.20828289285803508,-0.0306509002471002,0.016423156456509283,-0.009309511919111557,Descent,-19.985649565523055,-20.876511739565068,-19.10410522637975
2022ASI-002,2023-09-28 10:00:08,9,167.83044329265633,999.2274023423946,24.535168691427067,3.120913944186935,,20.523993530253478,75.22597114252953,138.62861968502992,6,0.04791441941948954,0.2351928832443549,-0.0002836436713485324,0.0493912122042051,-0.02344192260035284,-0.036966102789887594,Descent,-17.502501482543178,-19.640433310229305,-21.924098367953306
2022ASI-002,2023-09-28 10:00:09,10,182.64821131488267,1003.7042413245814,24.932269093348037,2.9885067304758612,10:00:09,21.884249616729115,80.06418580414045,191.42658610447285,5,0.11019332556454942,-0.08908496697526386,-0.2052181310538237,0.0006424148048078254,-0.04181173148019686,-0.04327035549423325,Descent,-18.59487447584262,-16.593465390058302,-17.58459966606648
